B2500-B2000	堀之内式	縄文後期前半	圦上 いりうえ	東京都狛江市中和泉4丁目17番	包蔵地,集落	35.64212588	139.5759506	26.1～26.5
B2000-B1500	加曽利B式	縄文後期後半	圦上 いりうえ	東京都狛江市中和泉4丁目17番	包蔵地,集落	35.64212588	139.5759506	26.1～26.5
B1800-B1250,B1800-B1250	曽谷式,高井東式	縄文後期後葉,縄文後期後葉	圦上 いりうえ	東京都狛江市中和泉4丁目17番	包蔵地,集落	35.64212588	139.5759506	26.1～26.5
B1500-B1250,B1500-B1250	安行1式,安行2式	縄文後期終末,縄文後期終末	圦上 いりうえ	東京都狛江市中和泉4丁目17番	包蔵地,集落	35.64212588	139.5759506	26.1～26.5
B1250-B780	大洞BC式-C2式	縄文晩期前半	圦上 いりうえ	東京都狛江市中和泉4丁目17番	包蔵地,集落	35.64212588	139.5759506	26.1～26.5
B800-B450	大洞A式-A´式	縄文晩期後半	圦上 いりうえ	東京都狛江市中和泉4丁目17番	包蔵地,集落	35.64212588	139.5759506	26.1～26.5
B100-1	宮ノ台式	弥生中期後半	圦上 いりうえ	東京都狛江市中和泉4丁目17番	包蔵地,集落	35.64212588	139.5759506	26.1～26.5
1-100,1-100,1-100	久ケ原式,朝光寺原式,吉ヶ谷式	弥生後期前半,弥生後期前半,弥生後期前半	圦上 いりうえ	東京都狛江市中和泉4丁目17番	包蔵地,集落	35.64212588	139.5759506	26.1～26.5
B2500-B2300	称名寺式	弥生後期初頭	下野谷遺跡 したのやいせき	東京都西東京市東伏見六丁目地内	集落	35.72583333	139.5611111	57.2～57.2
B2600-B2300	加曽利E4-称名寺式	縄文中期末-縄文後期初頭	下野谷遺跡 したのやいせき	東京都西東京市東伏見三丁目5	集落			57～57.6
B2600-B2300	加曽利E4-称名寺式	縄文中期末-縄文後期初頭	天文台構内遺跡 てんもんだいこうないいせき	東京都三鷹市大沢二丁目21番1号	集落	35.67545444	139.5356752	52.6～52.6
B2000-B1500	加曽利B式	縄文後期中葉	下布田遺跡第54地点 しもふだいせき	東京都調布市布田6丁目26?31,34,35,37,38番地	集落,古墳	35.64462578	139.5487314	30.9～30.9
240-400	五領式	古墳前期	調布岡遺跡第9地点 ちょうふおかいせき	東京都調布市国領町8丁目8番地62他　東京都狛江市和泉本町4丁目106番地1ほか	集落	35.64712519	139.5656737	28～29
240-400	五領式	古墳前期	調布岡遺跡第10地点 ちょうふおかいせき	東京都調布市国領町8丁目8番地2	集落	35.64712519	139.5656737	28～29
B1250-B780	安行3ｃ式-安行3ｄ式	縄文晩期中葉	下布田遺跡第29地点 しもふだいせきだい29ちてん	東京都調布市布田6-32-1	集落,古墳	35.64379269	139.5328998	27～27
B1250-B780	安行3ｂ式-安行3ｄ式	縄文晩期中葉	下布田遺跡第55地点 しもふだいせきだい55ちてん	東京都調布市布田6-34、6-32-2〜5	集落,古墳	35.64351493	139.5484538	24.9～24.9
B2500-B1500	堀之内式-加曽利Ｂ式	縄文後期前葉-中葉	下石原遺跡（第37地点） いもいしはらいせき（だい37ちてん）	東京都調布市下石原3丁目30~32	集落	35.65240204	139.5317879	38.3～38.3
B900-B780	安行3ｃ式-安行3ｄ式(前浦式・大洞式)	縄文晩期中葉	染地遺跡　第26地点 そめちいせき　だい26ちてん	東京都調布市染地二丁目19番地ー2号外	集落	36.64311595	139.5528591	25.6～25.6
240-400	五領式	古墳前期	上野原遺跡第9地点 うえのはらいせきだい9ちてん	東京都調布市佐須町5-26	集落	35.66212308	139.5609511	_～_
240-400	五領式	古墳前期	深大寺城山遺跡　第28地点 じんだいじしろやまいせきだい28ちてん	東京都調布市深大寺元町2-27-9	集落	35.66490025	139.5484521	50.5～50.5
240-400	五領式	古墳前期	入間町城山遺跡第28地点 いるまちょうしろやまいせきだい28ちてん	東京都調布市入間町1-44	集落	35.6510139	139.5870603	44.8～45
B2500-B2300	称名寺式	縄文後期初頭	井の頭遺跡群武蔵野市御殿山遺跡第2地区Ｍ地点 いのがしらいせきぐんむさしのしごてんやまいせきだい2ちくえむちてん	東京都武蔵野市御殿山1-7-19		35.70211886	139.5748373	56～56
B2500-B2300	称名寺式	縄文後期初頭	井の頭池遺跡群吉祥寺南町１丁目遺跡E地点 いのがしらいいけせきぐんきちじょうじみなみちょう１ちょうめいせきいーちてん	東京都武蔵野市吉祥寺南町1丁目20番地		35.70878505	139.586225	54.4～54.4
B2500-B2000	称名寺式-堀之内式	縄文後期初頭-前葉	天王沢遺跡 てんのうざわいせき	東京都あきる野市高尾337・338・339・340-1・346・347-1・348-1・348-2	撒布地	35.72266455	139.2365325	197.5～200
B2000-B1500	加曽利Ｂ1	縄文後期中葉	天王沢遺跡 てんのうざわいせき	東京都あきる野市高尾337・338・339・340-1・346・347-1・348-1・348-2	撒布地	35.72266455	139.2365325	197.5～200
240-400	五領式	古墳前期	代継・富士見台遺跡 よつぎ・ふじみだいいせき	東京都あきる野市油平,下代継	集落	35.72266456	139.2837503	153.8～157.8
B2500-B2300	称名寺式	縄文後期初頭	橋場遺跡 はしばいせき	東京都あきる野市草花字橋場1562-1	集落	35.74127414	139.3054144	146.8～147.3
B2500-B2300	称名寺式	縄文後期初頭	五日市高校遺跡 いつかいちこうこういせき	東京都西多摩郡五日市町五日市581番地	集落址	35.72960972	139.2179233	_～_
240-400	五領式	古墳前期	西中野 にしなかの	東京都八王子市中野上町三丁目30番先	集落	35.67183843	139.3195825	124.9～125
240-400	五領式	古墳前期	西中野 にしなかの	東京都八王子市中野上町三丁目19番先	集落跡	35.67183846	139.3206935	126.5～126.5
B2500-B2000	堀之内式	縄文後期前葉	小田野遺跡 おだのいせき	東京都八王子市西寺方町295番地他	集落跡,墓域,包蔵地,他	35.67322567	139.2690312	183.5～186.5
B2500-B2000	堀之内式	縄文後期前葉	小田野遺跡 おだのいせき	東京都八王子市西寺方町105番地	集落跡,包蔵地他	35.67128131	139.2640317	190.2～190.2
100-240		弥生後期後半	西野遺跡 にしのいせき	東京都八王子市石川町1740-2他	集落跡	35.68017163	139.3548569	106～106.6
			宮下遺跡 みやしたいせき	東京都八王子市宮下町35-4	集落	35.70100167	139.3145818	_～_
200-400	不明	弥生終末-古墳初頭-古墳初頭	日向四谷遺跡 ひなたよつやいせき	東京都八王子市椚田町1212-24,26	集落跡	35.62851791	139.6220586	173～173
200-400	不明	弥生終末-古墳初頭	日向四谷遺跡 ひなたよつやいせき	東京都八王子市椚田町1212-1,2	集落跡	35.62850993	139.2979194	171.5～173
240-400	五領式	古墳前期	塚場遺跡第2次 つかばいせきだい2じ	東京都八王子市石川町2511-1他		35.67822758	139.3634674	109.5～112.5
240-400	五領式	古墳前期	平塚遺跡（第３次調査） ひらつかいせき（だい3じちょうさ）	東京都八王子市山田町	墓	35.66378364	139.3145832	156～156
100-240		弥生後期後半	大原Ｄ遺跡 おおはらでーいせき	東京都八王子小比企町3312他	集落	35.63934228	139.3273607	135.8～139.1
240-400	五領式	古墳前期	大原Ｄ遺跡 おおはらでーいせき	東京都八王子小比企町3312他	集落	35.63934228	139.3273607	141～142.6
100-240		弥生後期後半	南八王子地区No.11遺跡 みなみはちおうじちくなんばー11いせき	東京都八王子市片倉町2829他	集落	35.63656496	139.3323604	130.1～133.8
240-400	五領式	古墳前期	小比企向原遺跡 こびきむかいはら	東京都八王子市小比企町3037他	集落	35.63378717	139.3218058	148.7～151.8
B200-B100		弥生中期前葉	落越遺跡 おちこしいせき	東京都八王子市長房町898-1他	包蔵地	35.66656024	139.2829191	179.2～182
B800-B450	沈線文	縄文晩期末	多摩ニュータウンNo.241遺跡 たまにゅうたうんなんばー241いせき	東京都八王子市鑓水1422-2	包含地	35.61351268	139.3434715	142.5～147
B500-B350	条痕文	弥生前期後半	多摩ニュータウンNo.241遺跡 たまにゅうたうんなんばー241いせき	東京都八王子市鑓水1422-2	包含地	35.61351268	139.3434715	142.5～147
240-400	五領式	古墳前期	多摩ニュータウンNo.241遺跡 たまにゅうたうんなんばー241いせき	東京都八王子市鑓水1422-2	包含地	35.61351268	139.3434715	142.5～147
100-150		弥生後期中葉	多摩ニュータウンNo.236遺跡 たまにゅうたうんなんばー236いせき	東京都八王子市鑓水大芦	包含地	35.6107354	139.3468046	154～160
B100-1	宮ノ台式	弥生中期後葉	多摩ニュータウンNo.896遺跡 たまにゅうたうんなんばー896いせき	東京都八王子市堀之内7号684他	散布地	35.63351124	139.3967995	126～131
B200-B100	条痕文	弥生中期前半	多摩ニュータウンNo.898遺跡 たまにゅうたうんなんばー898いせき	東京都八王子市堀之内7号684他		35.63045606	139.3962441	88～95
240-400	五領式	古墳前期	多摩ニュータウンNo.249遺跡 たまにゅうたうんなんばー249いせき	東京都町田市小山31号3373	散布地	35.60379177	139.3609704	167.2～178.2
B1250-B100		縄文晩期-弥生中期前半	多摩ニュータウンNo947遺跡 たまにゅうたうんなんばー947いせき	東京都町田市小山31号3373	散布地	35.60295856	139.3626369	155～170
B1250-B100		縄文晩期-弥生中期前半	多摩ニュータウンNo948遺跡 たまにゅうたうんなんばー948いせき	東京都町田市小山31号3373	散布地	35.60268083	139.3626369	161.5～171.5
B1250-B100		縄文晩期-弥生中期前半	多摩ニュータウンNo949跡 たまにゅうたうんなんばー949いせき	東京都町田市小山31号3373他	散布地	35.60212537	139.3623592	157～177
B2500-B2000	堀之内式	縄文後期前葉	多摩ニュータウンNo209跡 たまにゅうたうんなんばー209いせき	東京都町田市小山17号2089他	集落跡	35.59823716	139.3798579	130～154
B2500-B2300	称名寺式	縄文後期初頭	多摩ニュータウンNo.107遺跡 たまにゅうたうんなんばあ107いせき	東京都八王子市松木911-1他		35.62684516	139.3879116	87.5～100.4
B200-B100		弥生中期前半	多摩ニュータウンNo.250遺跡 たまにゅうたうんなんばあ250いせき	東京都町田市小山35号3761他				150～151
200-240		弥生後期末	多摩ニュータウンNo.250遺跡 たまにゅうたうんなんばあ250いせき	東京都町田市小山35号3761他				150～151
B2500-B2000	堀之内式	縄文後期前葉	多摩ニュータウンNo.245遺跡 たまにゅうたうんなんばあ245いせき	東京都町田市小山23号3005他		35.60212537	139.3640257	137～164
B2000-B1500	加曽利Ｂ式	縄文後期中葉	多摩ニュータウンNo.245遺跡 たまにゅうたうんなんばあ245いせき	東京都町田市小山23号3005他		35.60212537	139.3640257	137～164
B2500-B2000	堀之内式	縄文後期前葉	多摩ニュータウンNo.341遺跡 たまにゅうたうんなんばあ341いせき	東京都町田市小山28号2990他		35.60240311	139.3654145	133～161
240-400	五領式	古墳前期	多摩ニュータウンNo.247遺跡 たまにゅうたうんなんばあ247いせき	東京都町田市小山28号3008-1〜3他		35.6032363	139.3631924	151～165
B2500-B2000	堀之内式	縄文後期前葉	多摩ニュータウンNo.248遺跡 たまにゅうたうんなんばあ248いせき	東京都町田市小山28号2960-1.,2他		35.60406954	139.3637479	143～160
240-400	五領式	古墳前期	多摩ニュータウンNo.924遺跡 たまにゅうたうんなんばあ924いせき	東京都町田市小山19号2228他		35.60295877	139.3779134	134.5～150.4
B2500-B2000	堀之内式	縄文後期前葉	東寺方遺跡 ひがしてらかたいせき	東京都多摩市東寺方地内	集落	35.64045584	139.4342962	69.7～70.1
240-400	五領式	古墳前期	東寺方遺跡 ひがしてらかたいせき	東京都多摩市東寺方地内	集落	35.64045584	139.4342962	68.8～68.8
100-150	弥生町式	弥生後期中葉	西台後藤田遺跡第３地点 にしだいごとうだいせきだいさんちてん	東京都板橋区西台一丁目408番	台地,包蔵地	35.7698912	139.6634382	29.6～30
100-150	弥生町式	弥生後期中葉	西台後藤田遺跡第３地点（第2次調査） にしだいごとうだいせきだいさんちてん(だい2じちょうさ)	東京都板橋区西台一丁目408番	台地,包蔵地,集落	35.77600173	139.6684375	29.2～29.5
B2500-B2000	堀之内式	縄文後期前葉	多摩ニュータウンNo.243・244遺跡 たまにゅうたうんなんばー243・244いせき	東京都町田市小山28号2269-2298	散布地	35.6007367	139.362637	126～164
B200-B100		弥生中期前半	多摩ニュータウンNo.520遺跡 たまにゅうたうんなんばー520いせき	東京都多摩市聖ヶ丘5丁目〜稲城市坂浜23号	散布地	35.63018012	139.4615164	135～155
240-400	五領式	古墳前期	多摩ニュータウンNo.520遺跡 たまにゅうたうんなんばー520いせき	東京都多摩市聖ヶ丘5丁目〜稲城市坂浜23号	散布地	35.63018012	139.4615164	135～155
B100-1	宮ノ台式	弥生中期後半	永田町二丁目遺跡 ながたちょうにちょうめいせき	東京都千代田区永田町二丁目	集落,屋敷	35.67268214	139.743713	19.9～24.3
B350-B300	条痕文	弥生中期初頭	多摩ニュータウンNo.287・288・289遺跡 たまにゅうたうんなんばー287・288・289いせき	東京都八王子市松木1027他	集落	35.62573369	139.368191	88～105
B2500-B2000	堀之内式	縄文後期前葉	多摩ニュータウンNo.64遺跡 たまにゅうたうんなんばー64いせき	東京都八王子市大塚他	集落	35.6279569	139.4181869	75～80
B2500-B2300	称名寺式	縄文後期初頭	多摩ニュータウンNo.281遺跡 たまにゅうたうんなんばー281いせき	東京都多摩市あ愛宕	集落	35.63989837	139.3487477	80～82
B200-B100	条痕文	弥生中期前半	多摩ニュータウンNo.533・534遺跡 たまにゅうたうんなんばー533・534いせき	東京都八王子市南大沢	集落	35.6029589	139.3831907	160～168
240-400	五領式	古墳前期	多摩ニュータウンNo.201遺跡 たまにゅうたうんなんばー201いせき	東京都町田市小山15号1988他	集落			144～153
240-400	五領式	古墳前期	多摩ニュータウンNo.913・914遺跡 たまにゅうたうんなんばー913・914いせき	東京都町田市小山15号1988他	集落			135～157
B2500-B2000	堀之内式	縄文後期前葉	多摩ニュータウンNo.950遺跡 たまにゅうたうんなんばー950いせき	東京都町田市小山31号3373他	集落	35.6024031	139.3620814	148～162
B200-240		弥生	多摩ニュータウンNo.789遺跡 たまにゅうたうんなんばー789いせき	東京都多摩市諏訪6丁目	撒布地	35.61795936	139.4542954	125～137
240-400	五領式	古墳前期	多摩ニュータウンNo.916・917遺跡 たまにゅうたうんなんばー916・917いせき	東京都町田市小山17号2084他	集落跡	35.60018135	139.3790245	133.7～153
B2500-B1500	堀之内式-加曽利Ｂ式	縄文後期前葉-中葉	多摩ニュータウンNo.194遺跡 たまにゅーたうんなんばー194いせき	東京都町田市小山13号1843-1、1844他	散布地	35.60518086	139.3826351	149～159
B2000-B1500	加曽利Ｂ式	縄文後期前葉	多摩ニュータウンNo.200遺跡 たまにゅうたうんなんばー200いせき	東京都町田市小山16号2068-他	集落	35.60045916	139.3818021	148～177
240-400	五領式	古墳前期	多摩ニュータウンNo.200遺跡 たまにゅうたうんなんばー200いせき	東京都町田市小山16号2068-他	集落	35.60045916	139.3818021	148～177
B2000-B1500	加曽利Ｂ式	縄文後期中葉	多摩ニュータウンNo.201遺跡 たまにゅうたうんなんばー201いせき	東京都町田市小山15号2057-1他	集落	35.59907043	139.3818021	128～143
240-400	五領式	古墳前期	多摩ニュータウンNo.201遺跡 たまにゅうたうんなんばー201いせき	東京都町田市小山15号1988他	集落	35.60212555	139.3784689	128～143
B200-B100	条痕文	弥生中期前半	多摩ニュータウンNo.444遺跡 たまにゅうたうんなんばー444いせき	東京都八王子市東中野18号1184-5他	包蔵地	35.63767745	139.3990213	103～123
B100-1	宮ノ台式並行	弥生中期後半	多摩ニュータウンNo.920遺跡 たまにゅうたうんなんばー920いせき	東京都町田市小山17号2095他	集落,墓散,布地	35.60101453	139.3765247	129～145
B2500-B2300	称名寺式	縄文後期初頭	多摩ニュータウンNo.920遺跡 たまにゅうたうんなんばー920いせき	東京都町田市小山17号2095他	集落,墓散,布地	35.60101453	139.3765247	129～145
240-400	五領式	古墳前期	多摩ニュータウンNo.920遺跡 たまにゅうたうんなんばー920いせき	東京都町田市小山17号2095他	集落,墓散,布地	35.60101453	139.3765247	129～145
1-240		弥生後期	外神田四丁目遺跡 そとかんだよんちょうめいせき	東京都千代田区外神田四丁目14他	武家地,町人地,墓地	35.70267958	139.7689878	1～3
240-400	五領式	古墳前期	板橋区坂下三丁目遺跡 いたばしくさかしたさんちょうめいせき	東京都板橋区坂下三丁目九番地	低地における集落遺跡	35.78377899	139.6828804	0.9～2
B2500-B2300	称名寺式	縄文後期初頭	多摩ニュータウンNo.197遺跡 たまにゅうたうんなんばー197いせき	東京都町田市小山35号1874-1?8	遺物散布地	35.60240334	139.3804132	127～148
B2500-B2300	称名寺式	縄文後期初頭	清水ヶ丘遺跡（武蔵国府関連遺跡） しみずがおかいせき(むさしこくふかんれんいせき)	東京都府中市清水ヶ丘二丁目地内	武蔵国府に関連する武蔵野台地上の集落遺跡	35.66712108	139.4981786	49～49
240-400	五領式	古墳前期	船田遺跡 ふなだいせき	東京都八王子市長房町588他	集落	35.65183993	139.2920855	158.7～158.8
B2500-B2300	称名寺式	縄文後期初頭	萩藩毛利家屋敷跡遺跡 はぎはんもうりけやしきあといせき	東京都港区赤坂九丁目7番	集落,大名屋敷	35.66740451	139.7251037	29～29.5
B2500-B2000	堀之内式	縄文後期前葉	萩藩毛利家屋敷跡遺跡 はぎはんもうりけやしきあといせき	東京都港区赤坂九丁目7番	集落,大名屋敷	35.66740451	139.7251037	29～29.5
240-400	五領式	古墳前期	萩藩毛利家屋敷跡遺跡 はぎはんもうりけやしきあといせき	東京都港区赤坂九丁目7番	集落,大名屋敷	35.66740451	139.7251037	29～29.5
B2500-B1250	加曽利B1式	縄文後期	代継・富士見台遺跡 よつぎ・ふじみだいいせき	東京都あきる野市油平地内,下代継地内	集落,散布地	35.72266455	139.2834726	155.4～155.4
240-400	五領式	古墳前期	代継・富士見台遺跡 よつぎ・ふじみだいいせき	東京都あきる野市油平地内,下代継地内	集落,散布地	35.72266455	139.2834726	154～159
B2500-B1250	不明	縄文後期	西竜ヶ崎遺跡(第2次調査) にしりゅうがさきいせき	東京都あきる野市牛沼地内	集落,散布地	35.72155361	139.2848613	142.5～142.5
B2500-B1500	堀之内式-加曽利Ｂ式	後期前葉-後葉	西竜ヶ崎遺跡(第4・5次調査) にしりゅうがさきいせき	東京都あきる野市牛沼字西竜ヶ崎地先	包蔵地	35.72183133	139.2843058	140～143
B1250-B1070	安行3a式	晩期初頭	西竜ヶ崎遺跡(第4・5次調査) にしりゅうがさきいせき	東京都あきる野市牛沼字西竜ヶ崎地先	包蔵地	35.72183133	139.2843058	142～142
240-400	五領式	古墳前期	余田遺跡 よでん	東京都あきる野市二宮370ほか	集落	35.72572012	139.2934716	151.3～153.8
B200-B100		中期前半	多摩ニュータウンNo.461遺跡 たまにゅうたうんなんばー461いせき	東京都多摩市唐木田1丁目	記入なし	36.35011263	140.3050252	128～131
B380-B350		弥生前期末	武蔵国府関連遺跡 むさしこくふかんれんいせき	東京都府中市日吉町5番地	武蔵国府の官衙,集落	35.66600973	139.4834577	41.6～41.6
B100-1	宮ノ台式	弥生中期後半	武蔵国府関連遺跡 むさしこくふかんれんいせき	東京都府中市日吉町5番地	武蔵国府の官衙,集落	35.66600973	139.4834577	41.6～41.6
240-400	五領式	古墳前期	武蔵国府関連遺跡 むさしこくふかんれんいせき	東京都府中市日吉町5番地	武蔵国府の官衙,集落	35.66600973	139.4834577	41.6～41.6
240-400	五領式	弥生終末-古墳初頭	太子堂下本村遺跡 たいしどうしもほんむらいせき	東京都世田谷区太子堂3丁目30,35番他	集落	35.65018295	139.6698314	31.5～33.6
B2500-B1250	加曽利Ｂ式-曽谷式	縄文後期	岡本前耕地遺跡 おかもとまえこうちいせき	東京都世田谷区岡本2丁目30,35番他	低地,包蔵地	35.62657364	139.6148372	10.4～11
240-400	五領式	古墳前期	多摩ニュータウンNo.866遺跡 たまにゅうたうんなんばー866いせき	東京都稲城市若葉台3丁目		35.62629201	139.464572	100～110
B2500-B2000	堀之内式	縄文後期前葉	杉並区No.182遺跡 すぎなみくなんばーひょうくはちじゅうにいせき	東京都杉並区和田二丁目626番	集落跡	35.69045577	139.657331	28.5～28.6
100-240		弥生後期後半	杉並区No.182遺跡 すぎなみくなんばーひょうくはちじゅうにいせき	東京都杉並区和田二丁目626番	集落跡	35.69045577	139.657331	29.4～29.4
B2500-B2300	称名寺式	後期初頭	草花遺跡・草花古墳群 くさばないせき・くさばなこふんぐん	東京都あきる野市草花715-1ほか	集落,古墳	35.74155184	139.3037479	143.2～143.6
240-400	五領式	古墳前期	草花遺跡・草花古墳群 くさばないせき・くさばなこふんぐん	東京都あきる野市草花715-5ほか	集落,古墳	35.74155184	139.3037479	143.2～143.6
B2500-B2300	称名寺式	縄文後期初頭	中高瀬遺跡 なかたかせいせき	東京都あきる野市草花669-1他	集落跡	35.73611111	139.3091667	125.6～131.6
B2500-B2000	堀之内式	縄文後期前葉	中高瀬遺跡 なかたかせいせき	東京都あきる野市草花669-2他	集落跡	35.73611111	139.3091667	125.6～129.8
B2000-B1500	加曽利Ｂ式	縄文後期中葉	中高瀬遺跡 なかたかせいせき	東京都あきる野市草花669-3他	集落跡	35.73611111	139.3091667	125.6～129.8
B1250-B780	安行3式	縄文晩期前葉-中葉	中高瀬遺跡 なかたかせいせき	東京都あきる野市草花669-4他	集落跡	35.73611111	139.3091667	129.1～129.4
B200-B100		弥生中期前半	狭山遺跡 さやまいせき	東京都瑞穂町箱根ヶ崎11−1他	集落	35.77194444		138.5～140
B100-1		弥生中期後半	狭山遺跡 さやまいせき	東京都瑞穂町箱根ヶ崎11−1他	集落	35.77194444		138.5～140
1-240	中部高地系	弥生後期	狭山遺跡 さやまいせき	東京都瑞穂町箱根ヶ崎11−1他	集落	35.77194444		138.5～140
B1250-B780	安行3ｂ式	縄文晩期前半	山王上遺跡 さんのううえいせき	東京都日野市多摩平二丁目他	集落跡,散布地	35.66166667		105.3～105.5
100-240	弥生町	弥生後期後半	中里峽上遺跡(中里3-12-2地点) なかざとはけうえいせき	東京都北区中里3-12-2、3-16-10	集落	35.74138889	139.7516667	22.4～23.4
100-240		弥生後期後半	徳丸森木 とくまるもりのき	東京都板橋区徳丸五丁目29番3号	集落跡	35.78211172	139.6506611	27.8～27.8
240-400	五領式	古墳前期	向屋敷遺跡 むかいやしきいせき	東京都板橋区南常盤台1丁目22番10号	集落跡	35.76017071	139.6859365	29～29
240-400	五領式	古墳前期	舟渡遺跡 ふなどいせき	東京都板橋区舟渡2丁目11番18号	集落跡	35.79794374	139.6867686	1.4～1.4
100-150	弥生町並行	弥生後期中葉	成増百向遺跡 なりますずうこういせき	東京都板橋区成増三丁目26番				27～27
100-150	弥生町並行	弥生後期中葉	成増百向遺跡第5地点 なりますずうこういせきだい5ちてん	東京都板橋区成増三丁目37番地	集落跡	35.78183336	139.6281631	12.9～13.6
B100-1	宮ノ台式	弥生中期後半	四葉地区遺跡 よつばちくいせき	東京都板橋区徳丸八丁目,四葉二丁目	集落跡	35.78072306	139.6548275	27～30
1-100		弥生後期前半	四葉地区遺跡 よつばちくいせき	東京都板橋区徳丸八丁目,四葉二丁目	集落跡	35.78072306	139.6548275	27～30
100-240		弥生後期後半	四葉地区遺跡 よつばちくいせき	東京都板橋区徳丸八丁目,四葉二丁目	集落跡	35.78072306	139.6548275	27～30
240-400	五領式	古墳前期	四葉地区遺跡 よつばちくいせき	東京都板橋区徳丸八丁目,四葉二丁目	集落跡	35.78072306	139.6548275	27～30
B2500-B2300	称名寺式	縄文後期初頭	諏訪山遺跡 すわやまいせき	東京都世田谷区奥沢3丁目35番17号	集落跡	35.60352181	139.673166	27.2～27.4
B2500-B2000	堀之内式	縄文後期前葉	諏訪山遺跡 すわやまいせき	東京都世田谷区奥沢3丁目35番17号	集落跡	35.60352181	139.673166	27.2～27.4
B2500-B2000	堀之内式	縄文後期前葉	諏訪山遺跡 すわやまいせき	東京都世田谷区奥沢3丁目36番	集落址	35.60657692	139.6709438	27～27
B2000-B1500	加曽利Ｂ式	縄文後期中葉	東山遺跡（Ｊ地点） ひがしやまいせき（Ｊちてん）	東京都目黒区東山三丁目16番	集落跡	35.64879461	139.6853856	29～30.3
B1250-B780	安行3ｃ式	縄文晩期中葉	東山遺跡（Ｊ地点） ひがしやまいせき（Ｊちてん）	東京都目黒区東山三丁目16番	集落跡	35.64879461	139.6853856	29～30.3
B2500-B2300	称名寺式	縄文後期初頭	東山貝塚遺跡 ひがしやまかいづかいせき	東京都目黒区東山三丁目20番21号	集落	35.64851688	139.6862189	28.4～28.4
240-400	五領式	古墳前期	東山貝塚遺跡 ひがしやまかいづかいせき	東京都目黒区東山三丁目20番21号	集落	35.64851688	139.6862189	28.4～28.4
B2500-B2000	堀之内式	縄文後期前葉	東山貝塚遺跡（Ｙ地点） ひがしやまかいづかいせき（Ｙちてん）	東京都目黒区東山三丁目18番	集落	35.64907238	139.6864967	22.4～22.8
150-240		弥生後期後葉	土器塚遺跡（第3次） かわらけづかいせき(だい3じ）	東京都目黒区駒場二丁目17番12号	集落	35.65907111	139.6809412	32.5～33.6
B100-1	宮ノ台式	弥生中期後半	飛鳥山遺跡第６・７?９次調査 あすかやまいせき	東京都北区王子一丁目1番地、西ヶ原二丁目16番地	集落,墓,古墳	35.75545041	139.7337106	23～24.5
1-240		弥生後期	飛鳥山遺跡第６・７?９次調査 あすかやまいせき	東京都北区王子一丁目1番地、西ヶ原二丁目16番地	集落,墓,古墳	35.75545041	139.7337106	23～24.5
1-400		弥生後期-古墳前期	飛鳥山遺跡第６・７?９次調査 あすかやまいせき	東京都北区王子一丁目1番地、西ヶ原二丁目16番地	集落,墓,古墳	35.75545041	139.7337106	23～24.5
100-240		弥生後期後半	西早稲田三丁目遺跡1警視庁戸塚警察所地点 にしわせださんちょうめいせきいちけいしちょうとつかけいさつしょちてん	東京都新宿区西早稲田三丁目30番13号	石器製作跡,礫群,集落跡,墓跡,	35.71323242	139.711492	12.8～16
1-400		弥生後期-古墳前期	西早稲田三丁目遺跡1警視庁戸塚警察所地点 にしわせださんちょうめいせきいちけいしちょうとつかけいさつしょちてん	東京都新宿区西早稲田三丁目30番13号	石器製作跡,礫群,集落跡,墓跡,	35.71323242	139.711492	12.8～16
240-400	五領式	古墳前期	西早稲田三丁目遺跡1警視庁戸塚警察所地点 にしわせださんちょうめいせきいちけいしちょうとつかけいさつしょちてん	東京都新宿区西早稲田三丁目30番13号	石器製作跡,礫群,集落跡,墓跡,	35.71323242	139.711492	12.8～16
200-240		弥生後期末	高田馬場三丁目遺跡 たかだのばばさんちょうめいせき	東京都新宿区高田馬場三丁目42番1?4号	集落跡	38.68844671	139.7249841	16.8～17.6
100-240		弥生後期後半	筑土八幡町遺跡３次調査 つくどはちまんちょういせきさんじちょうさ	東京都新宿区白銀町2-1	包含層,屋敷	35.70351199	139.7389899	7.5～10
B2500-B1500	堀之内式-加曽利B式	縄文後期前葉-中葉	四谷一丁目南遺跡 よつやいっちょうめみなみいせき	東京都新宿区四谷一町目14番2号	武家屋敷	35.68406941	139.7278806	30.8～30.8
B2500-B2000	堀之内式	縄文後期前葉	四谷一丁目遺跡2　二次調査 よつやいっちょうめいせきに　にじちょうさ	東京都新宿区本塩町9-3他	集落,耕作地,盛土層,生活面,武家屋敷跡	34.53670664	140.0079018	23.5～23.7
B2000-B1500	加曽利B式	縄文後期中葉	四谷一丁目遺跡2　二次調査 よつやいっちょうめいせきに　にじちょうさ	東京都新宿区本塩町9-3他	集落,耕作地,盛土層,生活面,武家屋敷跡	34.53670664	140.0079018	23.5～23.7
B2500-B1500	堀之内式-加曽利B式	縄文後期前葉-中葉	四谷一丁目遺跡3 よつやいっちょうめいせきさん	東京都新宿区四谷一町目5番地ほか	集落,屋敷	35.68768016	139.7298247	23.5～25
100-400		弥生後期後半-古墳前期	北新宿二丁目遺跡1(仮称)北新宿二丁目共同住宅地点 きたしんじゅくにちょうめいせきいち　かしょうきたしんじゅくにちょうめきょうどうじゅうたくちてん	東京都新宿区北新宿二丁目6番地内	集落跡	35.70378888	139.7059373	32.4～32.7
