JASID,経度,緯度
13201086100,139.3936194,35.6152678
13201086200,139.393938,35.61502693
13201086300,139.3961343,35.61447593
13201086400,139.3963215,35.61272266
13201086500,139.3970613,35.61301061
13201086600,139.3959942,35.61181721
13201086700,139.3985424,35.61360894
13201086800,139.3986894,35.6151931
13201086900,139.3967152,35.61766406
13201087000,139.398553,35.62122115
13201087100,139.4010693,35.62229494
13201087200,139.4018699,35.62645368
13201087300,139.402045,35.62692751
13201087400,139.4034663,35.6276955
13201087500,139.4046203,35.6277084
13201087600,139.4047982,35.62680808
13201087700,139.4073784,35.62828296
13201087800,139.408139,35.62995041
13201087900,139.407888,35.62826267
13201088000,139.4078238,35.62706247
13201088100,139.4074318,35.62674668
13201088200,139.405296,35.62570578
13201088300,139.4043347,35.62517555
13201088400,139.4037238,35.62539323
13201088500,139.400188,35.61573651
13201088600,139.4004513,35.61442294
13201088700,139.3997049,35.61400145
13201088800,139.4031535,35.63024384
13201089000,139.3981791,35.6286722
13201089100,139.3990645,35.62808912
13201089300,139.387546,35.62991828
13201089400,139.3852457,35.62915088
13201089500,139.3829515,35.62601114
13201089600,139.3808973,35.62532685
13201089700,139.3756001,35.62083588
13201089800,139.3750022,35.62069633
13201089900,139.3740058,35.62090469
13201090000,139.3740431,35.62248683
13201090100,139.3702271,35.62004048
13201090200,139.3700211,35.6191474
13201090300,139.3723921,35.61703929
13201090400,139.3713086,35.61662161
13201090500,139.371243,35.61529664
13201090600,139.3707223,35.61403385
13201090700,139.3694203,35.61410968
13201090800,139.3680834,35.6135854
13201090900,139.3667781,35.61013461
13201091000,139.3663086,35.60954149
13201091100,139.3696577,35.6080752
13201091200,139.3620551,35.60669903
13201091300,139.3640446,35.60797699
13201091400,139.3664742,35.61259482
13201091500,139.3661957,35.61781393
13201091600,139.3638777,35.61805799
13201091700,139.3638928,35.61280285
13201091800,139.3631881,35.61113712
13201091900,139.3618882,35.61466982
13201092000,139.3595615,35.61155805
13201092100,139.3599476,35.60670083
13201092200,139.3980037,35.62150024
13201092300,139.384125,35.61631023
13201092400,139.3444812,35.61242181
13201092500,139.3455099,35.6107996
13201092600,139.3488453,35.61292216
13201092700,139.3503318,35.60958743
13201092900,139.3536708,35.61173924
13201093000,139.3548797,35.61053701
13201093100,139.357467,35.61158089
13201093200,139.3546914,35.6093902
13201093300,139.3533347,35.60759225
13201093400,139.3580424,35.60686727
13201093500,139.3584602,35.60577991
13201093600,139.3582359,35.61249828
13201093700,139.3586562,35.61332864
13201093800,139.3480533,35.60896701
13201093900,139.4011696,35.63576843
13201094000,139.3995326,35.63748474
13201094100,139.3996761,35.63687059
13201094200,139.3969605,35.63736431
13201094300,139.3959482,35.6373528
13201094400,139.3981454,35.63558097
13201094500,139.3987971,35.63497862
13201094600,139.4000591,35.63487311
13201094700,139.3970746,35.63485734
13201094800,139.3965655,35.63435079
13201094900,139.3960029,35.63370795
13201095000,139.3969658,35.63359525
13201095100,139.3969432,35.63548088
13201095200,139.3964969,35.63083486
13201095300,139.3957514,35.63040527
13201095400,139.3951334,35.63023918
13201095500,139.3939574,35.63084279
13201095600,139.3930391,35.63051823
13201095700,139.3520907,35.6663393
13201095800,139.2587696,35.63999309
13201095900,139.229887,35.71319717
13201096000,139.28,35.71151636
13201096100,139.2848323,35.71157544
13201096200,139.2841199,35.71185088
13201096300,139.2696799,35.69336996
13201096400,139.3032174,35.69212041
13201096500,139.3069853,35.69200191
13201096600,139.250586,35.68560239
13201096700,139.2552208,35.681524
13201096800,139.3062987,35.68975028
13201096900,139.3104958,35.68998033
13201097000,139.3379606,35.69110623
13201097100,139.3440603,35.68844456
13201097200,139.3528803,35.66921217
13201097300,139.2707674,35.67677518
13201097400,139.2773936,35.66832443
13201097500,139.2792132,35.67532495
13201097600,139.2869502,35.66817484
13201097700,139.2960054,35.66660591
13201097800,139.3526986,35.66916499
13201097900,139.2739239,35.65411049
13201098000,139.3088828,35.65258313
13201098100,139.3144189,35.65429182
13201098200,139.3592502,35.66197123
13201098300,139.2714594,35.64214594
13201098400,139.319405,35.64513361
13201098500,139.3218958,35.64291454
13201098600,139.3274233,35.64464436
13201098700,139.3364621,35.64597037
13201098800,139.3381787,35.64351517
13201098900,139.3483583,35.6440613
13201099000,139.3537313,35.63925534
13201099100,139.3571216,35.6408248
13201099200,139.3565466,35.63771374
13201099300,139.2977685,35.64544633
13201099400,139.399794,35.63826763
13201099500,139.2905482,35.63536574
13201099600,139.2970713,35.63581219
13201099700,139.295904,35.63190566
13201099800,139.2993716,35.63134757
13201099900,139.3159819,35.63199458
13201100100,139.3864308,35.63574394
13201100200,139.3693505,35.62855158
13201100300,139.3792639,35.63085376
13201100400,139.3690072,35.6261098
13201100500,139.3747492,35.62520283
13201100600,139.3853407,35.6326257
13201100700,139.4101938,35.63212799
13201100800,139.3876289,35.63260934
13201100900,139.2960701,35.62188283
13201101300,139.3172484,35.63948191
13201101400,139.3121329,35.64877267
13201101500,139.3412124,35.61821789
13201101600,139.3231009,35.69035483
13201101700,139.3535259,35.66567168
13201101800,139.3060234,35.66119662
13201101900,139.3062465,35.64967547
13201102000,139.2817829,35.65038631
13201102100,139.3026244,35.6619782
13201102200,139.4131788,35.64336326
13201102300,139.3284757,35.61975565
13201102400,139.277078,35.64015076
13201102500,139.3088542,35.6757689
13201102600,139.3088542,35.6757689
13201102700,139.3231997,35.69498989
13201102800,139.2847929,35.64937099
13201102900,139.3038459,35.70325947
13201103000,139.3154674,35.69875679
13201103100,139.2740741,35.67041067
13201103200,139.3528549,35.67654334
13201103300,139.4254235,35.63849199
13201103400,139.3746315,35.61873822
13201103500,139.3632574,35.60685008
JASID,,
13201101300,,
13201101400,,
13201101500,,
13201101600,,
13201101700,,
13201101800,,
13201101900,,
13201102000,,
13201102100,,
13201102200,,
13201102400,,
13201102500,,
13201102600,,
13201102700,,
13201102800,,
13201102900,,
13201103000,,
13201103100,,
13201103200,,
13201103300,,
13201103400,,
13201103500,,
